Subject,Condition,Order,Start,k,Trial,x,Response,Reversal,RT
S66,dual,2,lejos,1,10,110,0,0,2.30616462799935
S66,dual,2,lejos,1,11,120,1,4,1.61599858099999
S66,dual,2,lejos,1,12,110,1,0,2.03283347100023
S66,dual,2,lejos,1,13,100,0,5,0.950672651000787
S66,dual,2,lejos,1,14,110,0,0,2.89808681199975
S66,dual,2,lejos,1,15,120,1,6,2.7278390850006
S66,dual,2,lejos,1,16,110,0,7,0.911519485999634
S66,dual,2,lejos,1,17,120,0,0,2.17205852400002
S66,dual,2,lejos,1,18,130,1,8,3.2550217120006
S66,dual,2,lejos,1,19,120,0,9,2.35960865400011
S66,dual,2,lejos,1,20,130,0,0,3.19340591400032
S66,dual,2,lejos,1,21,140,0,0,2.10070685699975
S66,dual,2,lejos,1,22,150,0,0,1.27846966800007
S66,dual,2,lejos,1,23,160,1,10,0.894879124999534
S66,dual,2,lejos,1,24,150,1,0,3.03386428999966
S66,dual,2,lejos,1,25,140,1,0,3.68502337400059
S66,dual,2,lejos,1,26,130,0,11,1.75394802299979
S66,dual,2,lejos,1,27,140,0,0,2.45718339099949
S66,dual,2,lejos,1,28,150,1,12,0.940655571000207
S66,dual,2,lejos,2,1,20,0,0,0.91122761600036
S66,dual,2,lejos,2,2,40,0,0,1.29953439600013
S66,dual,2,lejos,2,3,60,0,0,1.06528643500042
S66,dual,2,lejos,2,4,80,0,0,1.49499761299921
S66,dual,2,lejos,2,5,100,0,0,1.05212532599944
S66,dual,2,lejos,2,6,120,1,1,1.07893869300005
S66,dual,2,lejos,2,7,100,0,2,2.40738104100001
S66,dual,2,lejos,2,8,120,1,3,2.61883274899992
S66,dual,2,lejos,2,9,110,1,0,0.84829422599978
S66,dual,2,lejos,2,10,100,1,0,1.03712712199922
S66,dual,2,lejos,2,11,90,0,4,0.851903988999766
S66,dual,2,lejos,2,12,100,0,0,3.02586415799942
S66,dual,2,lejos,2,13,110,1,5,0.899039479000749
S66,dual,2,lejos,2,14,100,0,6,1.09651580500031
S66,dual,2,lejos,2,15,110,0,0,2.96604940499947
S66,dual,2,lejos,2,16,120,0,0,0.842320153999935
S66,dual,2,lejos,2,17,130,0,0,1.12350797799991
S66,dual,2,lejos,2,18,140,1,7,2.17685255699962
S66,dual,2,lejos,2,19,130,0,8,2.19288804700045
S66,dual,2,lejos,2,20,140,0,0,3.29269531900081
S66,dual,2,lejos,2,21,150,1,9,2.4361458809999
S66,dual,2,lejos,2,22,140,1,0,1.11223562699979
S66,dual,2,lejos,2,23,130,1,0,1.06153478000033
S66,dual,2,lejos,2,24,120,0,10,1.59248955100065
S66,dual,2,lejos,2,25,130,0,0,1.48763858700022
S66,dual,2,lejos,2,26,140,0,0,2.15579492100005
S66,dual,2,lejos,2,27,150,1,11,1.20128572799968
S66,dual,2,lejos,2,28,140,0,12,3.69313243800025
S67,dual,1,cerca,1,1,20,0,0,1.1785941879989
S67,dual,1,cerca,1,2,40,0,0,0.778142182998636
S67,dual,1,cerca,1,3,60,0,0,0.796090046000245
S67,dual,1,cerca,1,4,80,0,0,0.910832655999911
S67,dual,1,cerca,1,5,100,0,0,2.7111098610003
S67,dual,1,cerca,1,6,120,1,1,1.58306886900027
S67,dual,1,cerca,1,7,100,0,2,1.12613827599853
S67,dual,1,cerca,1,8,120,1,3,1.25091023300047
S67,dual,1,cerca,1,9,110,1,0,1.01712072299961
S67,dual,1,cerca,1,10,100,1,0,1.22765332600102
S67,dual,1,cerca,1,11,90,1,0,2.04746104600054
S67,dual,1,cerca,1,12,80,0,4,0.794462047000707
S67,dual,1,cerca,1,13,90,0,0,0.987370663000547
S67,dual,1,cerca,1,14,100,0,0,1.08691106200058
S67,dual,1,cerca,1,15,110,1,5,1.12808822199986
S67,dual,1,cerca,1,16,100,1,0,1.32119175599837
S67,dual,1,cerca,1,17,90,0,6,0.844299557998966
S67,dual,1,cerca,1,18,100,1,7,1.04367115000059
S67,dual,1,cerca,1,19,90,1,0,1.25376313400011
S67,dual,1,cerca,1,20,80,0,8,0.882846511000025
S67,dual,1,cerca,1,21,90,0,0,1.91340357900117
S67,dual,1,cerca,1,22,100,1,9,0.528280876998906
S67,dual,1,cerca,1,23,90,0,10,1.56975842700012
S67,dual,1,cerca,1,24,100,1,11,0.897797217001425
S67,dual,1,cerca,1,25,90,1,0,1.15303213900006
S67,dual,1,cerca,1,26,80,0,12,0.748855934001767
S67,dual,1,cerca,2,1,220,1,0,2.34932640499937
S67,dual,1,cerca,2,2,200,1,0,0.775245965000067
S67,dual,1,cerca,2,3,180,1,0,1.28199746999962
S67,dual,1,cerca,2,4,160,1,0,2.1045593559993
S67,dual,1,cerca,2,5,140,1,0,2.00382569399881
S67,dual,1,cerca,2,6,120,1,0,2.20535809600005
S67,dual,1,cerca,2,7,100,0,1,0.933060321000085
S67,dual,1,cerca,2,8,120,1,2,1.66592783600026
S67,dual,1,cerca,2,9,100,1,0,0.938897009998982
S67,dual,1,cerca,2,10,90,1,0,0.833015363001323
S67,dual,1,cerca,2,11,80,0,3,0.821100705999925
S67,dual,1,cerca,2,12,90,0,0,2.13118799399854
S67,dual,1,cerca,2,13,100,0,0,1.61733607399947
S67,dual,1,cerca,2,14,110,1,4,2.22107744599998
S67,dual,1,cerca,2,15,100,1,0,1.20666260400139
S67,dual,1,cerca,2,16,90,1,0,1.36681976199907
S67,dual,1,cerca,2,17,80,0,5,0.725594018000265
S67,dual,1,cerca,2,18,90,1,6,1.06421420299921
S67,dual,1,cerca,2,19,80,0,7,0.890568697999697
S67,dual,1,cerca,2,20,90,0,0,0.974639570000363
S67,dual,1,cerca,2,21,100,1,8,0.708901858999525
S67,dual,1,cerca,2,22,90,1,0,0.855651973000931
S67,dual,1,cerca,2,23,80,0,9,0.879660316999434
S67,dual,1,cerca,2,24,90,1,10,1.09499877300004
S67,dual,1,cerca,2,25,80,0,11,0.840948039998693
S67,dual,1,cerca,2,26,90,0,0,0.950535133999438
S67,dual,1,cerca,2,27,100,1,12,1.22567703499953
S67,dual,2,lejos,1,1,220,1,0,0.742642965999039
S67,dual,2,lejos,1,2,200,1,0,1.01280345800114
S67,dual,2,lejos,1,3,180,1,0,0.665645334998771
S67,dual,2,lejos,1,4,160,1,0,0.622618389999843
S67,dual,2,lejos,1,5,140,1,0,0.615835360998972
S67,dual,2,lejos,1,6,120,1,0,0.68564800799868
S67,dual,2,lejos,1,7,100,1,0,0.636166296000738
S67,dual,2,lejos,1,8,80,0,1,0.699933179999789
S67,dual,2,lejos,1,9,100,0,0,1.22457939099877
S67,dual,2,lejos,1,10,120,1,2,1.20370271200045
S67,dual,2,lejos,1,11,100,0,3,1.397966980001
S67,dual,2,lejos,1,12,110,1,4,0.780280076998679
S67,dual,2,lejos,1,13,100,0,5,1.3035645380005
S67,dual,2,lejos,1,14,110,1,6,0.632221043000754
S67,dual,2,lejos,1,15,100,1,0,1.43978801099911
S67,dual,2,lejos,1,16,90,0,7,0.779398113998468
S67,dual,2,lejos,1,17,100,0,0,0.746186973001386
S67,dual,2,lejos,1,18,110,1,8,1.4693986630009
S67,dual,2,lejos,1,19,100,0,9,1.1029996519992
S67,dual,2,lejos,1,20,110,1,10,0.795876115000283
S67,dual,2,lejos,1,21,100,0,11,0.776031935998617
S67,dual,2,lejos,1,22,110,0,0,1.08943344799991
S67,dual,2,lejos,1,23,120,0,0,1.24859661000119
S67,dual,2,lejos,1,24,130,1,12,0.760730822999903
S67,dual,2,lejos,2,1,20,0,0,0.678608558999258
S67,dual,2,lejos,2,2,40,0,0,0.62798979299987
S67,dual,2,lejos,2,3,60,0,0,0.671758803000557
S67,dual,2,lejos,2,4,80,0,0,0.860297005001485
S67,dual,2,lejos,2,5,100,1,1,1.68738393599961
S67,dual,2,lejos,2,6,80,0,2,0.907685980000679
S67,dual,2,lejos,2,7,100,1,3,0.710107416998653
S67,dual,2,lejos,2,8,90,0,4,0.744995119001032
S67,dual,2,lejos,2,9,100,1,5,0.698307874999955
S67,dual,2,lejos,2,10,90,0,6,0.782425915000204
S67,dual,2,lejos,2,11,100,1,7,0.783427221000238
S67,dual,2,lejos,2,12,90,0,8,0.968792656000005
S67,dual,2,lejos,2,13,100,1,9,1.30586581099851
S67,dual,2,lejos,2,14,90,0,10,0.816802518998884
S67,dual,2,lejos,2,15,100,1,11,1.13273099499929
S67,dual,2,lejos,2,16,90,0,12,0.950602376000461
S68,dual,1,lejos,1,1,220,1,0,1.57627379899895
S68,dual,1,lejos,1,2,200,1,0,0.726275748998887
S68,dual,1,lejos,1,3,180,1,0,1.09616140800063
S68,dual,1,lejos,1,4,160,1,0,0.69276690299921
S68,dual,1,lejos,1,5,140,1,0,0.655789024998739
S68,dual,1,lejos,1,6,120,1,0,0.733218576999207
S68,dual,1,lejos,1,7,100,1,0,2.35360379400117
S68,dual,1,lejos,1,8,80,0,1,1.14460278200022
S68,dual,1,lejos,1,9,100,0,0,0.737191480000547
S68,dual,1,lejos,1,10,120,0,0,1.54065969099975
S68,dual,1,lejos,1,11,140,1,2,1.38229764300013
S68,dual,1,lejos,1,12,120,1,0,2.60192881600051
S68,dual,1,lejos,1,13,110,0,3,1.48261341299985
S68,dual,1,lejos,1,14,120,0,0,1.54548637100015
S68,dual,1,lejos,1,15,130,1,4,1.05754396599878
S68,dual,1,lejos,1,16,120,0,5,1.06400383999971
S68,dual,1,lejos,1,17,130,0,0,0.679620000000796
S68,dual,1,lejos,1,18,140,0,0,0.670710311000221
S68,dual,1,lejos,1,19,150,0,0,0.677602564999688
S68,dual,1,lejos,1,20,160,0,0,0.672463710001466
S68,dual,1,lejos,1,21,170,0,0,0.957816930000263
S68,dual,1,lejos,1,22,180,0,0,0.785060078000242
S68,dual,1,lejos,1,23,190,0,0,1.7711285839996
S68,dual,1,lejos,1,24,200,1,6,0.717578616999162
S68,dual,1,lejos,1,25,190,1,0,0.838795633999325
S68,dual,1,lejos,1,26,180,0,7,1.16095097500147
S68,dual,1,lejos,1,27,190,1,8,2.83924891399874
S68,dual,1,lejos,1,28,180,0,9,1.00085510999997
S68,dual,1,lejos,1,29,190,1,10,1.11666007299937
S68,dual,1,lejos,1,30,180,1,0,0.539540693000163
S68,dual,1,lejos,1,31,170,1,0,0.703445803999784
S68,dual,1,lejos,1,32,160,0,11,2.50604918499994
S68,dual,1,lejos,1,33,170,0,0,2.24166342200078
S68,dual,1,lejos,1,34,180,0,0,1.18627405700136
S68,dual,1,lejos,1,35,190,0,0,1.32588394999948
S68,dual,1,lejos,1,36,200,0,0,2.7931872470017
S68,dual,1,lejos,1,37,210,1,12,0.969311086999369
S68,dual,1,lejos,2,1,20,0,0,0.69969933900029
S68,dual,1,lejos,2,2,40,0,0,0.673897986998782
S68,dual,1,lejos,2,3,60,0,0,0.677177183999447
S68,dual,1,lejos,2,4,80,0,0,0.809703311999328
S68,dual,1,lejos,2,5,100,0,0,1.3478216550011
S68,dual,1,lejos,2,6,120,1,1,0.898756982000123
S68,dual,1,lejos,2,7,100,0,2,0.837748705000195
S68,dual,1,lejos,2,8,120,1,3,1.85377582399997
S68,dual,1,lejos,2,9,110,1,0,1.76465558199925
S68,dual,1,lejos,2,10,100,0,4,0.771063296000648
S68,dual,1,lejos,2,11,110,0,0,1.71920058099931
S68,dual,1,lejos,2,12,120,1,5,1.18623076899894
S68,dual,1,lejos,2,13,110,0,6,0.794017418998919
S68,dual,1,lejos,2,14,120,0,0,0.784503794000557
S68,dual,1,lejos,2,15,130,1,7,0.933879726999294
S68,dual,1,lejos,2,16,120,0,8,0.788978939001026
S68,dual,1,lejos,2,17,130,0,0,1.12329370900079
S68,dual,1,lejos,2,18,140,0,0,0.625489676998768
S68,dual,1,lejos,2,19,150,0,0,0.666945901999497
S68,dual,1,lejos,2,20,160,0,0,1.15402420300052
S68,dual,1,lejos,2,21,170,0,0,0.941693664000923
S68,dual,1,lejos,2,22,180,0,0,1.20857962900118
S68,dual,1,lejos,2,23,190,1,9,1.03527118000056
S68,dual,1,lejos,2,24,180,1,0,2.94089526399875
S68,dual,1,lejos,2,25,170,1,0,0.856679418000567
S68,dual,1,lejos,2,26,160,0,10,0.705763472000399
S68,dual,1,lejos,2,27,170,0,0,2.94523471400134
S68,dual,1,lejos,2,28,180,0,0,2.03459322600065
S68,dual,1,lejos,2,29,190,1,11,0.766239216000031
S68,dual,1,lejos,2,30,180,1,0,0.646021423999628
S68,dual,1,lejos,2,31,170,1,0,0.792896103999738
S68,dual,1,lejos,2,32,160,0,12,1.21417911299977
S68,dual,2,cerca,1,1,20,0,0,0.927429965000556
S68,dual,2,cerca,1,2,40,0,0,0.604640559000472
S68,dual,2,cerca,1,3,60,0,0,0.800656786999753
S68,dual,2,cerca,1,4,80,0,0,0.726273749998654
S68,dual,2,cerca,1,5,100,0,0,0.654411877001621
S68,dual,2,cerca,1,6,120,1,1,1.03838779599937
S68,dual,2,cerca,1,7,100,0,2,0.726615285999287
S68,dual,2,cerca,1,8,120,0,0,0.634945465000783
S68,dual,2,cerca,1,9,130,0,0,0.924409298999308
S68,dual,2,cerca,1,10,140,0,0,0.751552161000291
S68,dual,2,cerca,1,11,150,0,0,1.83252963799896
S68,dual,2,cerca,1,12,160,0,0,0.742393426999115
S68,dual,2,cerca,1,13,170,1,3,2.15626770400013
S68,dual,2,cerca,1,14,160,0,4,1.13615358899915
S68,dual,2,cerca,1,15,170,0,0,0.731391575000089
S68,dual,2,cerca,1,16,180,1,5,0.843304767999143
S68,dual,2,cerca,1,17,170,1,0,1.28114777399969
S68,dual,2,cerca,1,18,160,0,6,2.50733205799952
S68,dual,2,cerca,1,19,170,0,0,0.869151467999473
S68,dual,2,cerca,1,20,180,0,0,1.82349676999911
S68,dual,2,cerca,1,21,190,1,7,0.72816182600036
S68,dual,2,cerca,1,22,180,1,0,0.962092687001132
S68,dual,2,cerca,1,23,170,1,0,0.779962852999233
S68,dual,2,cerca,1,24,160,0,8,0.679758846999903
S68,dual,2,cerca,1,25,170,0,0,1.73813832399901
S68,dual,2,cerca,1,26,180,1,9,1.39838297300048
S68,dual,2,cerca,1,27,170,1,0,2.65095155800009
S68,dual,2,cerca,1,28,160,1,0,1.21573879199968
S68,dual,2,cerca,1,29,150,1,0,2.08543680600087
S68,dual,2,cerca,1,30,140,0,10,0.663810910000393
S68,dual,2,cerca,1,31,150,0,0,0.72720665199995
S68,dual,2,cerca,1,32,160,1,11,0.617790398000579
S68,dual,2,cerca,1,33,150,1,0,0.65964442800032
S68,dual,2,cerca,1,34,140,1,0,1.24597221299882
S68,dual,2,cerca,1,35,130,0,12,1.03455960000065
S68,dual,2,cerca,2,1,220,1,0,0.693007994001164
S68,dual,2,cerca,2,2,200,1,0,0.737178821998896
S68,dual,2,cerca,2,3,180,1,0,0.687839965999956
S68,dual,2,cerca,2,4,160,1,0,0.816851900999609
S68,dual,2,cerca,2,5,140,1,0,0.786591329999283
S68,dual,2,cerca,2,6,120,0,1,1.18756243799908
S68,dual,2,cerca,2,7,140,0,0,0.733696289998989
S68,dual,2,cerca,2,8,160,1,2,1.10665737300042
S68,dual,2,cerca,2,9,140,0,3,0.64006590399913
S68,dual,2,cerca,2,10,150,0,0,0.718313370998658
S68,dual,2,cerca,2,11,160,0,0,0.689158725999732
S68,dual,2,cerca,2,12,170,1,4,1.51187217400002
S68,dual,2,cerca,2,13,160,1,0,1.13785958299923
S68,dual,2,cerca,2,14,150,1,0,0.756368506999934
S68,dual,2,cerca,2,15,140,0,5,1.01135697000063
S68,dual,2,cerca,2,16,150,1,6,0.817589037000289
S68,dual,2,cerca,2,17,140,0,7,0.791638473001512
S68,dual,2,cerca,2,18,150,0,0,0.688847536999674
S68,dual,2,cerca,2,19,160,0,0,1.68574629999966
S68,dual,2,cerca,2,20,170,1,8,2.94559586099967
S68,dual,2,cerca,2,21,160,1,0,0.653543262000312
S68,dual,2,cerca,2,22,150,1,0,0.796256596000603
S68,dual,2,cerca,2,23,140,0,9,3.27269367499866
S68,dual,2,cerca,2,24,150,0,0,1.78418835400043
S68,dual,2,cerca,2,25,160,0,0,1.29302202399958
S68,dual,2,cerca,2,26,170,1,10,1.75278768099997
S68,dual,2,cerca,2,27,160,0,11,1.26478161600062
S68,dual,2,cerca,2,28,170,1,12,1.22070579799947
S69,dual,1,lejos,1,1,220,1,0,1.0788758359995
S69,dual,1,lejos,1,2,200,0,1,9.21429612499924
S69,dual,1,lejos,1,3,220,1,2,1.12334642700444
S69,dual,1,lejos,1,4,200,1,0,0.887137044002884
S69,dual,1,lejos,1,5,190,1,0,0.902282349001325
S69,dual,1,lejos,1,6,180,1,0,1.43167677699967
S69,dual,1,lejos,1,7,170,1,0,0.969618187002197
S69,dual,1,lejos,1,8,160,1,0,1.15390086199477
S69,dual,1,lejos,1,9,150,0,3,1.7731119500022
S69,dual,1,lejos,1,10,160,1,4,0.968590438998945
S69,dual,1,lejos,1,11,150,1,0,1.00276308000321
S69,dual,1,lejos,1,12,140,0,5,1.06233969699679
S69,dual,1,lejos,1,13,150,0,0,0.979784197996196
S69,dual,1,lejos,1,14,160,0,0,1.00207587499608
S69,dual,1,lejos,1,15,170,1,6,1.14183023200167
S69,dual,1,lejos,1,16,160,1,0,1.27258017099666
S69,dual,1,lejos,1,17,150,1,0,1.4462454530003
S69,dual,1,lejos,1,18,140,0,7,1.32081159500376
S69,dual,1,lejos,1,19,150,0,0,1.62918933500623
S69,dual,1,lejos,1,20,160,0,0,1.89479115299764
S69,dual,1,lejos,1,21,170,0,0,1.83044871799939
S69,dual,1,lejos,1,22,180,0,0,1.06833285099856
S69,dual,1,lejos,1,23,190,1,8,2.76901957399969
S69,dual,1,lejos,1,24,180,0,9,1.65745289799816
S69,dual,1,lejos,1,25,190,1,10,1.51769967099972
S69,dual,1,lejos,1,26,180,1,0,1.07120642200607
S69,dual,1,lejos,1,27,170,0,11,1.52328846100136
S69,dual,1,lejos,1,28,180,0,0,1.20620831700217
S69,dual,1,lejos,1,29,190,0,0,1.11736017400108
S69,dual,1,lejos,1,30,200,0,0,1.52227728100115
S69,dual,1,lejos,1,31,210,1,12,1.17852323099942
S69,dual,1,lejos,2,1,20,0,0,1.10021576299914
S69,dual,1,lejos,2,2,40,0,0,1.27862620299857
S69,dual,1,lejos,2,3,60,0,0,0.917999029996281
S69,dual,1,lejos,2,4,80,0,0,0.897109770005045
S69,dual,1,lejos,2,5,100,0,0,1.19381113199779
S69,dual,1,lejos,2,6,120,0,0,1.40320257299754
S69,dual,1,lejos,2,7,140,1,1,1.68574727600208
S69,dual,1,lejos,2,8,120,0,2,0.975129541002389
S69,dual,1,lejos,2,9,140,0,0,1.2831903289989
S69,dual,1,lejos,2,10,150,1,3,0.778484381997259
S69,dual,1,lejos,2,11,140,1,0,1.15913811800419
S69,dual,1,lejos,2,12,130,0,4,0.908281948999502
S69,dual,1,lejos,2,13,140,0,0,1.58026470299956
S69,dual,1,lejos,2,14,150,0,0,1.26452003800659
S69,dual,1,lejos,2,15,160,1,5,1.13349462299811
S69,dual,1,lejos,2,16,150,1,0,1.00106215399865
S69,dual,1,lejos,2,17,140,1,0,0.999166107001656
S69,dual,1,lejos,2,18,130,0,6,0.90938492299756
S69,dual,1,lejos,2,19,140,0,0,1.47674566399655
S69,dual,1,lejos,2,20,150,0,0,1.06246514699887
S69,dual,1,lejos,2,21,160,0,0,1.00985310600663
S69,dual,1,lejos,2,22,170,0,0,1.05849388899514
S69,dual,1,lejos,2,23,180,1,7,0.861260420002509
S69,dual,1,lejos,2,24,170,0,8,1.14626825600135
S69,dual,1,lejos,2,25,180,1,9,1.27312381899537
S69,dual,1,lejos,2,26,170,0,10,1.16767131899542
S69,dual,1,lejos,2,27,180,0,0,1.57320709200576
S69,dual,1,lejos,2,28,190,0,0,0.858648321001965
S69,dual,1,lejos,2,29,200,1,11,1.16430794899497
S69,dual,1,lejos,2,30,190,1,0,6.66739865599811
S69,dual,1,lejos,2,31,180,1,0,0.66893898100534
S69,dual,1,lejos,2,32,170,1,0,0.64920086300117
S69,dual,1,lejos,2,33,160,1,0,0.728549287996429
S69,dual,1,lejos,2,34,150,1,0,0.980538037998485
S69,dual,1,lejos,2,35,140,0,12,1.0343228519996
S69,dual,2,cerca,1,1,20,0,0,1.39504865199706
S69,dual,2,cerca,1,2,40,0,0,0.743747836000693
S69,dual,2,cerca,1,3,60,0,0,0.782794398000988
S69,dual,2,cerca,1,4,80,0,0,0.822643532002985
S69,dual,2,cerca,1,5,100,0,0,0.79805123800179
S69,dual,2,cerca,1,6,120,0,0,0.914774112003215
S69,dual,2,cerca,1,7,140,0,0,0.872400330998062
S69,dual,2,cerca,1,8,160,0,0,0.0271531390026212
S69,dual,2,cerca,1,9,180,1,1,0.86282989600295
S69,dual,2,cerca,1,10,160,1,0,0.725005061001866
S69,dual,2,cerca,1,11,140,0,2,1.9595093359967
S69,dual,2,cerca,1,12,160,0,0,1.82686531099898
S69,dual,2,cerca,1,13,170,1,3,1.72851359399647
S69,dual,2,cerca,1,14,160,1,0,1.79905189700366
S69,dual,2,cerca,1,15,150,0,4,1.09489008100354
S69,dual,2,cerca,1,16,160,1,5,0.978434055999969
S69,dual,2,cerca,1,17,150,1,0,1.39713351500541
S69,dual,2,cerca,1,18,140,1,0,1.15662502899795
S69,dual,2,cerca,1,19,130,0,6,0.7732795539996
S69,dual,2,cerca,1,20,140,0,0,1.08259606100182
S69,dual,2,cerca,1,21,150,0,0,0.837547741997696
S69,dual,2,cerca,1,22,160,1,7,2.0417363029992
S69,dual,2,cerca,1,23,150,0,8,1.01062579899735
S69,dual,2,cerca,1,24,160,0,0,9.43085502100439
S69,dual,2,cerca,1,25,170,1,9,0.702470638003433
S69,dual,2,cerca,1,26,160,1,0,0.707662458000414
S69,dual,2,cerca,1,27,150,1,0,0.749036383000202
S69,dual,2,cerca,1,28,140,0,10,1.10207251399697
S69,dual,2,cerca,1,29,150,0,0,0.832477543001005
S69,dual,2,cerca,1,30,160,0,0,1.86668171900237
S69,dual,2,cerca,1,31,170,1,11,0.953129936999176
S69,dual,2,cerca,1,32,160,0,12,1.1244101830016
S69,dual,2,cerca,2,1,220,1,0,0.816381652999553
S69,dual,2,cerca,2,2,200,1,0,1.02837581399945
S69,dual,2,cerca,2,3,180,0,1,1.21299513800477
S69,dual,2,cerca,2,4,200,1,2,0.740934711000591
S69,dual,2,cerca,2,5,180,0,3,1.46481421900535
S69,dual,2,cerca,2,6,190,0,0,1.051090904999
S69,dual,2,cerca,2,7,200,0,0,0.0276058950039442
S69,dual,2,cerca,2,8,210,1,4,1.03979189500387
S69,dual,2,cerca,2,9,200,1,0,0.610477565998735
S69,dual,2,cerca,2,10,190,1,0,1.27262145700661
S69,dual,2,cerca,2,11,180,0,5,1.69628397899942
S69,dual,2,cerca,2,12,190,0,0,1.26964731300541
S69,dual,2,cerca,2,13,200,1,6,1.29988279900135
S69,dual,2,cerca,2,14,190,1,0,0.85326233899832
S69,dual,2,cerca,2,15,180,1,0,1.02062821799336
S69,dual,2,cerca,2,16,170,1,0,0.73416759599786
S69,dual,2,cerca,2,17,160,1,0,0.876534725000965
S69,dual,2,cerca,2,18,150,1,0,0.67719437499909
S69,dual,2,cerca,2,19,140,0,7,0.775132750997727
S69,dual,2,cerca,2,20,150,0,0,0.84852887300076
S69,dual,2,cerca,2,21,160,0,0,0.936977721998119
S69,dual,2,cerca,2,22,170,0,0,2.59822295000049
S69,dual,2,cerca,2,23,180,0,0,0.946825596998679
S69,dual,2,cerca,2,24,190,1,8,1.07104339799844
S69,dual,2,cerca,2,25,180,1,0,0.699147992003418
S69,dual,2,cerca,2,26,170,1,0,0.728109411997139
S69,dual,2,cerca,2,27,160,1,0,0.951306515999022
S69,dual,2,cerca,2,28,150,0,9,0.8298538070012
S69,dual,2,cerca,2,29,160,1,10,0.936201846001495
S69,dual,2,cerca,2,30,150,0,11,1.36832210200373
S69,dual,2,cerca,2,31,160,1,12,1.74447756000154
S70,dual,1,cerca,1,1,20,0,0,0.665548348995799
S70,dual,1,cerca,1,2,40,0,0,0.54296187300497
S70,dual,1,cerca,1,3,60,0,0,0.689447368997207
S70,dual,1,cerca,1,4,80,0,0,0.713547049999761
S70,dual,1,cerca,1,5,100,0,0,0.792974459000106
S70,dual,1,cerca,1,6,120,0,0,0.687882099999115
S70,dual,1,cerca,1,7,140,0,0,0.394937744997151
S70,dual,1,cerca,1,8,160,1,1,0.948757753001701
S70,dual,1,cerca,1,9,140,1,0,0.421489706997818
S70,dual,1,cerca,1,10,120,1,0,0.493928036994475
S70,dual,1,cerca,1,11,100,1,0,0.880975621003017
S70,dual,1,cerca,1,12,80,0,2,0.634613955000532
S70,dual,1,cerca,1,13,100,0,0,0.775970012000471
S70,dual,1,cerca,1,14,110,0,0,0.546852658000716
S70,dual,1,cerca,1,15,120,0,0,0.499506849002501
S70,dual,1,cerca,1,16,130,0,0,0.55649727400305
S70,dual,1,cerca,1,17,140,0,0,0.903466881005443
S70,dual,1,cerca,1,18,150,1,3,0.876499122998212
S70,dual,1,cerca,1,19,140,1,0,0.539824309998949
S70,dual,1,cerca,1,20,130,1,0,0.312993984000059
S70,dual,1,cerca,1,21,120,1,0,0.607326773002569
S70,dual,1,cerca,1,22,110,1,0,0.531030556994665
S70,dual,1,cerca,1,23,100,1,0,0.665752515000349
S70,dual,1,cerca,1,24,90,0,4,0.901297443000658
S70,dual,1,cerca,1,25,100,0,0,0.495303823998256
S70,dual,1,cerca,1,26,110,0,0,0.677974351994635
S70,dual,1,cerca,1,27,120,1,5,1.14387188699766
S70,dual,1,cerca,1,28,110,0,6,0.722971174000122
S70,dual,1,cerca,1,29,120,0,0,0.343211815001268
S70,dual,1,cerca,1,30,130,0,0,0.435711419006111
S70,dual,1,cerca,1,31,140,0,0,0.439911533998384
S70,dual,1,cerca,1,32,150,0,0,0.647178372004419
S70,dual,1,cerca,1,33,160,1,7,0.587861626998347
S70,dual,1,cerca,1,34,150,1,0,0.567469405999873
S70,dual,1,cerca,1,35,140,0,8,0.882353979999607
S70,dual,1,cerca,1,36,150,0,0,0.662900629999058
S70,dual,1,cerca,1,37,160,1,9,0.873463978001382
S70,dual,1,cerca,1,38,150,1,0,0.890122370998142
S70,dual,1,cerca,1,39,140,0,10,0.718537770000694
S70,dual,1,cerca,1,40,150,0,0,0.908007240999723
S70,dual,1,cerca,1,41,160,1,11,0.596277725002437
S70,dual,1,cerca,1,42,150,1,0,0.659800182002073
S70,dual,1,cerca,1,43,140,1,0,0.625232667000091
S70,dual,1,cerca,1,44,130,1,0,0.645262926998839
S70,dual,1,cerca,1,45,120,0,12,0.916438936001214
S70,dual,1,cerca,2,1,220,1,0,0.659404106001602
S70,dual,1,cerca,2,2,200,1,0,0.610867131996201
S70,dual,1,cerca,2,3,180,1,0,0.527568017998419
S70,dual,1,cerca,2,4,160,1,0,0.612001508998219
S70,dual,1,cerca,2,5,140,1,0,0.60684398200101
S70,dual,1,cerca,2,6,120,1,0,0.519589169998653
S70,dual,1,cerca,2,7,100,1,0,0.63181444699876
S70,dual,1,cerca,2,8,80,0,1,0.665725138002017
S70,dual,1,cerca,2,9,100,0,0,0.609283650002908
S70,dual,1,cerca,2,10,120,0,0,1.13244341899554
S70,dual,1,cerca,2,11,140,0,0,0.875113776004582
S70,dual,1,cerca,2,12,160,1,2,0.760167618995183
S70,dual,1,cerca,2,13,140,1,0,0.829592510999646
S70,dual,1,cerca,2,14,130,0,3,0.562997651999467
S70,dual,1,cerca,2,15,140,0,0,0.658653252998192
S70,dual,1,cerca,2,16,150,0,0,0.608513342995138
S70,dual,1,cerca,2,17,160,0,0,0.841665854000894
S70,dual,1,cerca,2,18,170,1,4,0.539945671000169
S70,dual,1,cerca,2,19,160,1,0,0.377596799000457
